country,continent,year,lifeExp,pop,gdpPercap
Botswana,Africa,2011,65.7,2031000,13690.0
Botswana,Africa,2012,65.5,2053000,14050.0
Botswana,Africa,2013,65.8,2075000,14460.0
Brazil,Americas,1990,69.1,149700000,7137.0
Brazil,Americas,1991,69.5,152100000,7098.0
Brazil,Americas,1992,69.7,154600000,6950.0
Brazil,Americas,1993,69.7,157000000,7188.0
Brazil,Americas,1994,70.0,159400000,7504.0
Brazil,Americas,1995,70.2,161800000,7713.0
Brazil,Americas,1996,70.5,164300000,7810.0
Brazil,Americas,1997,71.0,166900000,7958.0
Brazil,Americas,1998,71.2,169400000,7861.0
Brazil,Americas,1999,71.5,171900000,7819.0
Brazil,Americas,2000,71.9,174400000,8056.0
Brazil,Americas,2001,72.2,176900000,8023.0
Brazil,Americas,2002,72.5,179300000,8131.0
Brazil,Americas,2003,72.7,181600000,8110.0
Brazil,Americas,2004,73.0,183900000,8461.0
Brazil,Americas,2005,73.4,186000000,8596.0
Brazil,Americas,2006,73.7,188000000,8842.0
Brazil,Americas,2007,73.8,189800000,9290.0
Brazil,Americas,2008,73.9,191500000,9682.0
Brazil,Americas,2009,74.0,193200000,9565.0
Brazil,Americas,2010,74.2,194900000,10200.0
Brazil,Americas,2011,74.5,196700000,10380.0
Brazil,Americas,2012,74.7,198400000,10380.0
Brazil,Americas,2013,75.0,200100000,10620.0
Brunei,Asia,1990,73.9,252100,50560.0
Brunei,Asia,1991,73.9,259400,51140.0
Brunei,Asia,1992,73.9,266800,49170.0
Brunei,Asia,1993,74.0,274400,48070.0
Brunei,Asia,1994,74.1,282000,47620.0
Brunei,Asia,1995,74.3,289600,47790.0
Brunei,Asia,1996,74.5,297200,48230.0
Brunei,Asia,1997,74.7,304700,48970.0
Brunei,Asia,1998,75.0,312200,47520.0
Brunei,Asia,1999,75.3,319700,47810.0
Brunei,Asia,2000,75.5,327000,48020.0
Brunei,Asia,2001,75.9,334300,48190.0
Brunei,Asia,2002,76.3,341600,48910.0
Brunei,Asia,2003,76.8,348800,49180.0
Brunei,Asia,2004,77.1,355900,48330.0
Brunei,Asia,2005,77.3,363100,47460.0
Brunei,Asia,2006,77.4,370300,48740.0
Brunei,Asia,2007,77.5,377500,48090.0
Brunei,Asia,2008,77.8,384700,46530.0
Brunei,Asia,2009,78.1,391800,45090.0
Brunei,Asia,2010,78.5,398900,45460.0
Brunei,Asia,2011,78.7,405900,45760.0
Brunei,Asia,2012,78.7,412900,45660.0
Brunei,Asia,2013,78.7,419800,45520.0
Bulgaria,Europe,1990,71.4,8819000,7226.0
Bulgaria,Europe,1991,71.3,8743000,6711.0
Bulgaria,Europe,1992,71.2,8651000,6303.0
Bulgaria,Europe,1993,71.0,8550000,6367.0
Bulgaria,Europe,1994,70.8,8450000,6551.0
Bulgaria,Europe,1995,70.9,8357000,6820.0
Bulgaria,Europe,1996,70.8,8273000,6251.0
Bulgaria,Europe,1997,70.7,8198000,5970.0
Bulgaria,Europe,1998,71.1,8130000,6283.0
Bulgaria,Europe,1999,71.4,8067000,6491.0
Bulgaria,Europe,2000,71.7,8006000,6907.0
Bulgaria,Europe,2001,71.9,7948000,7265.0
Bulgaria,Europe,2002,72.2,7893000,7697.0
Bulgaria,Europe,2003,72.4,7840000,8105.0
Bulgaria,Europe,2004,72.4,7789000,8721.0
Bulgaria,Europe,2005,72.5,7739000,9353.0
Bulgaria,Europe,2006,72.7,7690000,10010.0
Bulgaria,Europe,2007,72.9,7640000,10710.0
Bulgaria,Europe,2008,73.2,7591000,11430.0
Bulgaria,Europe,2009,73.3,7543000,10860.0
Bulgaria,Europe,2010,73.6,7494000,10990.0
Bulgaria,Europe,2011,74.0,7446000,11460.0
Bulgaria,Europe,2012,74.3,7398000,11670.0
Bulgaria,Europe,2013,74.5,7349000,11930.0
Burkina Faso,Africa,1990,52.7,9324000,880.2
Burkina Faso,Africa,1991,52.6,9580000,938.1
Burkina Faso,Africa,1992,52.4,9845000,931.8
Burkina Faso,Africa,1993,52.1,10120000,895.9
Burkina Faso,Africa,1994,51.9,10400000,879.0
Burkina Faso,Africa,1995,51.8,10690000,889.9
Burkina Faso,Africa,1996,51.9,10990000,929.2
Burkina Faso,Africa,1997,52.1,11300000,946.3
Burkina Faso,Africa,1998,52.4,11620000,978.6
Burkina Faso,Africa,1999,52.9,11950000,1010.0
Burkina Faso,Africa,2000,53.3,12290000,1001.0
Burkina Faso,Africa,2001,53.8,12650000,1030.0
Burkina Faso,Africa,2002,54.4,13020000,1038.0
Burkina Faso,Africa,2003,55.1,13400000,1081.0
Burkina Faso,Africa,2004,55.9,13790000,1097.0
Burkina Faso,Africa,2005,56.8,14200000,1140.0
Burkina Faso,Africa,2006,57.7,14620000,1176.0
Burkina Faso,Africa,2007,58.6,15060000,1189.0
Burkina Faso,Africa,2008,59.4,15520000,1221.0
Burkina Faso,Africa,2009,60.0,15980000,1220.0
Burkina Faso,Africa,2010,60.7,16470000,1278.0
Burkina Faso,Africa,2011,61.2,16970000,1292.0
Burkina Faso,Africa,2012,61.6,17480000,1364.0
Burkina Faso,Africa,2013,62.0,18010000,1427.0
Burundi,Africa,1990,49.0,5602000,630.4
Burundi,Africa,1991,48.7,5724000,646.5
Burundi,Africa,1992,48.4,5835000,631.7
Burundi,Africa,1993,48.0,5933000,613.0
Burundi,Africa,1994,27.0,6017000,585.2
Burundi,Africa,1995,47.0,6087000,507.2
Burundi,Africa,1996,46.6,6140000,462.8
Burundi,Africa,1997,46.7,6181000,463.1
Burundi,Africa,1998,46.8,6224000,473.7
Burundi,Africa,1999,47.1,6284000,455.4
Burundi,Africa,2000,47.5,6374000,443.8
Burundi,Africa,2001,48.4,6500000,440.5
Burundi,Africa,2002,49.4,6656000,446.4
Burundi,Africa,2003,50.7,6839000,427.1
Burundi,Africa,2004,52.2,7040000,431.8
Burundi,Africa,2005,53.8,7251000,420.1
Burundi,Africa,2006,55.3,7474000,434.0
Burundi,Africa,2007,56.5,7708000,445.9
Burundi,Africa,2008,57.4,7943000,457.4
Burundi,Africa,2009,58.2,8171000,462.2
Burundi,Africa,2010,58.7,8383000,468.4
Burundi,Africa,2011,59.1,8575000,476.6
Burundi,Africa,2012,59.5,8749000,484.1
Burundi,Africa,2013,59.8,8911000,493.9
Cambodia,Asia,1990,59.1,9532000,642.9
Cambodia,Asia,1991,59.3,9868000,666.8
Cambodia,Asia,1992,59.5,10210000,682.3
Cambodia,Asia,1993,59.5,10540000,677.3
Cambodia,Asia,1994,59.5,10860000,680.6
Cambodia,Asia,1995,59.7,11170000,708.2
Cambodia,Asia,1996,59.7,11460000,730.4
Cambodia,Asia,1997,59.8,11730000,734.3
Cambodia,Asia,1998,60.0,11990000,729.5
Cambodia,Asia,1999,60.4,12220000,793.3
Cambodia,Asia,2000,60.9,12450000,833.4
Cambodia,Asia,2001,61.6,12650000,865.0
Cambodia,Asia,2002,62.3,12850000,896.2
Cambodia,Asia,2003,63.0,13020000,926.1
Cambodia,Asia,2004,63.8,13190000,1305.0
Cambodia,Asia,2005,64.5,13360000,1453.0
Cambodia,Asia,2006,65.2,13520000,1571.0
Cambodia,Asia,2007,65.8,13670000,1712.0
Cambodia,Asia,2008,66.2,13820000,1797.0
Cambodia,Asia,2009,66.6,13980000,1769.0
Cambodia,Asia,2010,66.9,14140000,1858.0
Cambodia,Asia,2011,67.2,14310000,1970.0
Cambodia,Asia,2012,67.5,14480000,2077.0
Cambodia,Asia,2013,67.8,14660000,2193.0
Cameroon,Africa,1990,58.7,12180000,2036.0
Cameroon,Africa,1991,58.5,12530000,1903.0
Cameroon,Africa,1992,58.1,12880000,1793.0
Cameroon,Africa,1993,57.7,13240000,1689.0
Cameroon,Africa,1994,57.2,13590000,1603.0
Cameroon,Africa,1995,56.8,13940000,1614.0
Cameroon,Africa,1996,56.3,14290000,1652.0
Cameroon,Africa,1997,55.9,14630000,1694.0
Cameroon,Africa,1998,55.5,14980000,1736.0
Cameroon,Africa,1999,55.2,15320000,1771.0
Cameroon,Africa,2000,55.0,15680000,1803.0
Cameroon,Africa,2001,54.8,16040000,1857.0
Cameroon,Africa,2002,54.7,16410000,1934.0
Cameroon,Africa,2003,54.7,16780000,1967.0
Cameroon,Africa,2004,54.7,17170000,1997.0
Cameroon,Africa,2005,55.2,17550000,1995.0
Cameroon,Africa,2006,55.7,17950000,2003.0
Cameroon,Africa,2007,56.0,18350000,2004.0
Cameroon,Africa,2008,56.6,18760000,2020.0
Cameroon,Africa,2009,57.1,19180000,2002.0
Cameroon,Africa,2010,57.5,19600000,2018.0
Cameroon,Africa,2011,57.9,20030000,2049.0
Cameroon,Africa,2012,58.3,20470000,2094.0
Cameroon,Africa,2013,58.7,20910000,2153.0
Canada,Americas,1990,77.4,27700000,27390.0
Canada,Americas,1991,77.6,28050000,26490.0
Canada,Americas,1992,77.7,28390000,26340.0
Canada,Americas,1993,77.8,28700000,26590.0
Canada,Americas,1994,77.9,29010000,27540.0
Canada,Americas,1995,78.0,29300000,27970.0
Canada,Americas,1996,78.3,29580000,28070.0
Canada,Americas,1997,78.7,29850000,28950.0
Canada,Americas,1998,78.9,30110000,29840.0
Canada,Americas,1999,79.1,30380000,31150.0
Canada,Americas,2000,79.3,30670000,32450.0
Canada,Americas,2001,79.5,30970000,32570.0
Canada,Americas,2002,79.7,31280000,33330.0
Canada,Americas,2003,79.9,31610000,33640.0
Canada,Americas,2004,80.1,31940000,34350.0
Canada,Americas,2005,80.3,32280000,35080.0
Canada,Americas,2006,80.5,32630000,35640.0
Canada,Americas,2007,80.6,32980000,36000.0
Canada,Americas,2008,80.7,33330000,35980.0
Canada,Americas,2009,80.9,33680000,34550.0
Canada,Americas,2010,81.1,34020000,35220.0
Canada,Americas,2011,81.3,34350000,35740.0
Canada,Americas,2012,81.4,34670000,35990.0
Canada,Americas,2013,81.5,34990000,36120.0
Cape Verde,Africa,1990,68.8,348200,1588.0
Cape Verde,Africa,1993,69.0,374800,1525.0
Cape Verde,Africa,1994,69.0,385100,1600.0
Cape Verde,Africa,1995,69.1,394900,1700.0
Cape Verde,Africa,1996,69.2,404200,1789.0
Cape Verde,Africa,1997,69.3,412900,1903.0
Cape Verde,Africa,1998,69.5,421200,2019.0
Cape Verde,Africa,1999,69.8,429300,2169.0
Cape Verde,Africa,2000,70.1,437200,2291.0
Cape Verde,Africa,2001,70.4,445100,2407.0
Cape Verde,Africa,2002,70.8,452700,2505.0
Cape Verde,Africa,2003,71.1,460000,2601.0
Cape Verde,Africa,2004,71.4,466800,2693.0
Cape Verde,Africa,2005,71.8,472900,2831.0
Cape Verde,Africa,2006,72.2,478300,3072.0
Cape Verde,Africa,2007,72.5,483000,3289.0
Cape Verde,Africa,2008,72.9,487400,3445.0
Cape Verde,Africa,2009,73.1,491600,3523.0
Cape Verde,Africa,2010,73.4,496000,3656.0
Cape Verde,Africa,2011,73.7,500600,3788.0
Cape Verde,Africa,2012,74.0,505300,3896.0
Cape Verde,Africa,2013,74.2,510200,4001.0
Central African Republic,Africa,1990,46.9,2935000,851.2
Central African Republic,Africa,1991,46.9,3007000,822.2
Central African Republic,Africa,1992,46.8,3085000,747.9
Central African Republic,Africa,1993,46.9,3166000,727.8
Central African Republic,Africa,1994,46.7,3247000,753.9
Central African Republic,Africa,1995,46.4,3328000,776.0
Central African Republic,Africa,1996,46.3,3406000,702.8
Central African Republic,Africa,1997,46.2,3484000,740.5
Central African Republic,Africa,1998,46.3,3560000,752.4
Central African Republic,Africa,1999,46.5,3632000,763.6
Central African Republic,Africa,2000,46.7,3702000,762.2
Central African Republic,Africa,2001,46.8,3767000,753.5
Central African Republic,Africa,2002,47.3,3829000,738.7
Central African Republic,Africa,2003,47.6,3890000,671.8
Central African Republic,Africa,2004,48.0,3952000,671.1
Central African Republic,Africa,2005,48.4,4018000,675.0
Central African Republic,Africa,2006,49.0,4088000,693.3
Central African Republic,Africa,2007,49.6,4161000,711.1
Central African Republic,Africa,2008,50.3,4238000,711.4
Central African Republic,Africa,2009,51.1,4318000,697.9
Central African Republic,Africa,2010,51.7,4401000,701.7
Central African Republic,Africa,2011,52.1,4487000,707.1
Central African Republic,Africa,2012,52.3,4576000,718.3
Central African Republic,Africa,2013,52.8,4667000,731.1
Chad,Africa,1990,53.6,6011000,999.1
Chad,Africa,1991,54.3,6198000,1066.0
Chad,Africa,1992,54.1,6388000,1058.0
Chad,Africa,1993,54.2,6583000,1004.0
Chad,Africa,1994,53.9,6786000,1023.0
Chad,Africa,1995,53.7,6998000,996.0
Chad,Africa,1996,53.3,7219000,995.1
Chad,Africa,1997,53.0,7449000,1005.0
Chad,Africa,1998,52.7,7690000,1049.0
Chad,Africa,1999,52.5,7947000,1039.0
Chad,Africa,2000,52.4,8222000,1017.0
Chad,Africa,2001,52.6,8518000,1084.0
Chad,Africa,2002,52.7,8831000,1156.0
Chad,Africa,2003,52.9,9154000,1287.0
Chad,Africa,2004,53.2,9475000,1669.0
Chad,Africa,2005,53.6,9786000,1749.0
Chad,Africa,2006,53.7,10080000,1709.0
Chad,Africa,2007,54.5,10370000,1670.0
Chad,Africa,2008,54.8,10650000,1656.0
Chad,Africa,2009,55.5,10940000,1597.0
Chad,Africa,2010,56.2,11230000,1760.0
Chad,Africa,2011,56.5,11530000,1726.0
Chad,Africa,2012,56.8,11830000,1769.0
Chad,Africa,2013,57.1,12140000,1865.0
Chile,Americas,1990,73.0,13190000,6479.0
Chile,Americas,1991,74.0,13430000,6877.0
Chile,Americas,1992,74.8,13680000,7596.0
Chile,Americas,1993,75.1,13930000,8001.0
Chile,Americas,1994,75.1,14170000,8501.0
Chile,Americas,1995,75.2,14410000,9082.0
Chile,Americas,1996,75.6,14630000,9620.0
Chile,Americas,1997,76.1,14840000,10120.0
Chile,Americas,1998,76.5,15040000,10310.0
Chile,Americas,1999,76.9,15230000,10110.0
Chile,Americas,2000,77.2,15420000,10440.0
Chile,Americas,2001,77.4,15600000,10670.0
Chile,Americas,2002,77.6,15780000,10780.0
Chile,Americas,2003,77.8,15960000,11080.0
Chile,Americas,2004,78.1,16130000,11650.0
Chile,Americas,2005,78.4,16300000,12260.0
Chile,Americas,2006,78.6,16470000,12850.0
Chile,Americas,2007,78.8,16630000,13380.0
Chile,Americas,2008,78.9,16800000,13650.0
Chile,Americas,2009,78.8,16960000,13400.0
Chile,Americas,2010,78.8,17110000,14040.0
Chile,Americas,2011,78.9,17270000,14740.0
Chile,Americas,2012,79.0,17420000,15400.0
Chile,Americas,2013,79.1,17570000,16020.0
China,Asia,1990,68.0,1145000000,1647.0
China,Asia,1991,68.3,1161000000,1732.0
China,Asia,1992,68.6,1175000000,1877.0
China,Asia,1993,68.9,1189000000,2036.0
China,Asia,1994,69.3,1202000000,2214.0
China,Asia,1995,69.6,1214000000,2521.0
China,Asia,1996,69.9,1226000000,2546.0
China,Asia,1997,70.3,1238000000,2653.0
China,Asia,1998,70.7,1249000000,2636.0
China,Asia,1999,71.1,1259000000,2784.0
China,Asia,2000,71.5,1269000000,3012.0
China,Asia,2001,71.9,1278000000,3310.0
China,Asia,2002,72.4,1286000000,3696.0
China,Asia,2003,72.9,1293000000,4229.0
China,Asia,2004,73.4,1301000000,4551.0
China,Asia,2005,73.9,1308000000,4909.0
China,Asia,2006,74.4,1315000000,5502.0
China,Asia,2007,74.9,1321000000,6249.0
China,Asia,2008,75.1,1328000000,6817.0
China,Asia,2009,75.6,1335000000,7409.0
China,Asia,2010,75.9,1341000000,8143.0
China,Asia,2011,76.1,1348000000,8858.0
China,Asia,2012,76.3,1354000000,9502.0
China,Asia,2013,76.5,1359000000,10210.0
Colombia,Americas,1990,70.9,33200000,5302.0
Colombia,Americas,1991,70.9,33850000,5322.0
Colombia,Americas,1992,71.0,34500000,5445.0
Colombia,Americas,1993,71.1,35150000,5645.0
Colombia,Americas,1994,71.3,35800000,5824.0
Colombia,Americas,1995,71.6,36450000,6013.0
Colombia,Americas,1996,71.8,37110000,6023.0
Colombia,Americas,1997,72.1,37780000,6117.0
Colombia,Americas,1998,72.2,38440000,6041.0
Colombia,Americas,1999,72.3,39100000,5681.0
Colombia,Americas,2000,72.5,39760000,5750.0
Colombia,Americas,2001,72.7,40420000,5738.0
Colombia,Americas,2002,72.9,41080000,5755.0
Colombia,Americas,2003,73.4,41730000,5886.0
Colombia,Americas,2004,73.7,42390000,6080.0
Colombia,Americas,2005,74.1,43040000,6306.0
Colombia,Americas,2006,74.5,43700000,6648.0
Colombia,Americas,2007,74.9,44350000,7023.0
Colombia,Americas,2008,75.1,45010000,7186.0
Colombia,Americas,2009,75.3,45650000,7219.0
Colombia,Americas,2010,75.3,46290000,7418.0
Colombia,Americas,2011,75.4,46930000,7818.0
Colombia,Americas,2012,75.5,47550000,8036.0
Colombia,Americas,2013,75.6,48170000,8266.0
Comoros,Africa,1990,56.9,437900,1287.0
Comoros,Africa,1991,57.2,448600,1183.0
Comoros,Africa,1992,57.6,459500,1247.0
Comoros,Africa,1993,58.0,470800,1247.0
Comoros,Africa,1994,58.3,482400,1146.0
Comoros,Africa,1995,58.6,494500,1209.0
Comoros,Africa,1996,58.9,507100,1158.0
Comoros,Africa,1997,59.1,520200,1174.0
Comoros,Africa,1998,59.4,533800,1149.0
Comoros,Africa,1999,59.9,547900,1138.0
Comoros,Africa,2000,60.2,562500,1091.0
Comoros,Africa,2001,60.6,577600,1083.0
Comoros,Africa,2002,60.9,593200,1076.0
Comoros,Africa,2003,61.2,609300,1071.0
Comoros,Africa,2004,61.6,625900,1083.0
Comoros,Africa,2005,61.9,643000,1063.0
Comoros,Africa,2006,62.2,660600,1054.0
Comoros,Africa,2007,62.4,678600,1037.0
Comoros,Africa,2008,62.6,697000,1026.0
Comoros,Africa,2009,62.8,715800,1023.0
Comoros,Africa,2010,63.0,734800,1023.0
Comoros,Africa,2011,63.3,753900,1024.0
Comoros,Africa,2012,63.5,773300,1027.0
Comoros,Africa,2013,63.7,792900,1042.0
"Congo, Dem. Rep.",Africa,1990,53.3,36410000,595.6
"Congo, Dem. Rep.",Africa,1991,53.2,37860000,527.7
"Congo, Dem. Rep.",Africa,1992,53.0,39440000,465.1
"Congo, Dem. Rep.",Africa,1993,52.7,41080000,395.6
"Congo, Dem. Rep.",Africa,1994,47.3,42650000,373.4
"Congo, Dem. Rep.",Africa,1995,52.4,44070000,367.2
"Congo, Dem. Rep.",Africa,1996,51.3,45300000,362.2
"Congo, Dem. Rep.",Africa,1997,51.9,46370000,343.5
"Congo, Dem. Rep.",Africa,1998,52.1,47370000,335.9
"Congo, Dem. Rep.",Africa,1999,52.2,48430000,316.7
"Congo, Dem. Rep.",Africa,2000,52.5,49630000,292.5
"Congo, Dem. Rep.",Africa,2001,52.8,50990000,281.9
"Congo, Dem. Rep.",Africa,2002,52.9,52490000,287.4
"Congo, Dem. Rep.",Africa,2003,53.3,54100000,299.5
"Congo, Dem. Rep.",Africa,2004,53.8,55750000,314.5
"Congo, Dem. Rep.",Africa,2005,54.2,57420000,330.0
"Congo, Dem. Rep.",Africa,2006,54.6,59090000,338.3
"Congo, Dem. Rep.",Africa,2007,55.1,60770000,349.0
"Congo, Dem. Rep.",Africa,2008,55.4,62470000,359.7
"Congo, Dem. Rep.",Africa,2009,55.8,64200000,359.1
"Congo, Dem. Rep.",Africa,2010,56.3,65970000,373.6
"Congo, Dem. Rep.",Africa,2011,56.7,67760000,387.7
"Congo, Dem. Rep.",Africa,2012,57.1,69580000,403.2
"Congo, Dem. Rep.",Africa,2013,57.5,71420000,423.9
"Congo, Rep.",Africa,1990,55.6,2389000,4066.0
"Congo, Rep.",Africa,1991,55.1,2454000,4037.0
"Congo, Rep.",Africa,1992,54.7,2520000,4016.0
"Congo, Rep.",Africa,1993,54.0,2588000,3851.0
"Congo, Rep.",Africa,1994,53.3,2659000,3523.0
"Congo, Rep.",Africa,1995,52.8,2733000,3554.0
"Congo, Rep.",Africa,1996,52.3,2810000,3597.0
"Congo, Rep.",Africa,1997,48.3,2891000,3484.0
"Congo, Rep.",Africa,1998,50.6,2973000,3516.0
"Congo, Rep.",Africa,1999,51.9,3055000,3305.0
"Congo, Rep.",Africa,2000,52.6,3136000,3424.0
"Congo, Rep.",Africa,2001,53.1,3213000,3398.0
"Congo, Rep.",Africa,2002,53.6,3289000,3484.0
"Congo, Rep.",Africa,2003,54.5,3365000,3426.0
"Congo, Rep.",Africa,2004,55.4,3446000,3455.0
"Congo, Rep.",Africa,2005,56.1,3533000,3621.0
"Congo, Rep.",Africa,2006,57.2,3629000,3738.0
"Congo, Rep.",Africa,2007,57.9,3731000,3576.0
"Congo, Rep.",Africa,2008,58.6,3836000,3668.0
"Congo, Rep.",Africa,2009,59.6,3941000,3831.0
"Congo, Rep.",Africa,2010,60.3,4043000,4049.0
"Congo, Rep.",Africa,2011,60.8,4140000,4070.0
"Congo, Rep.",Africa,2012,61.3,4233000,4107.0
"Congo, Rep.",Africa,2013,61.5,4324000,4275.0
Costa Rica,Americas,1990,76.6,3070000,5900.0
Costa Rica,Americas,1991,76.6,3147000,5886.0
Costa Rica,Americas,1992,76.6,3225000,6160.0
Costa Rica,Americas,1993,76.6,3303000,6375.0
Costa Rica,Americas,1994,76.6,3384000,6508.0
Costa Rica,Americas,1995,76.6,3469000,6515.0
Costa Rica,Americas,1996,76.8,3557000,6445.0
Costa Rica,Americas,1997,77.0,3648000,6677.0
Costa Rica,Americas,1998,77.2,3741000,7107.0
Costa Rica,Americas,1999,77.4,3832000,7638.0
Costa Rica,Americas,2000,77.7,3919000,7673.0
Costa Rica,Americas,2001,77.9,4003000,7627.0
Costa Rica,Americas,2002,78.1,4083000,7723.0
Costa Rica,Americas,2003,78.3,4160000,8099.0
Costa Rica,Americas,2004,78.5,4236000,8302.0
Costa Rica,Americas,2005,78.8,4309000,8661.0
Costa Rica,Americas,2006,79.2,4382000,9232.0
Costa Rica,Americas,2007,79.5,4453000,9764.0
Costa Rica,Americas,2008,79.7,4522000,9832.0
Costa Rica,Americas,2009,79.6,4591000,9548.0
Costa Rica,Americas,2010,79.6,4659000,10120.0
Costa Rica,Americas,2011,79.6,4727000,10430.0
Costa Rica,Americas,2012,79.7,4794000,10830.0
Costa Rica,Americas,2013,79.8,4860000,11160.0
Cote d'Ivoire,Africa,1990,56.1,12520000,1760.0
Cote d'Ivoire,Africa,1991,55.7,12950000,1693.0
Cote d'Ivoire,Africa,1992,55.3,13380000,1648.0
Cote d'Ivoire,Africa,1993,54.8,13820000,1599.0
Cote d'Ivoire,Africa,1994,54.3,14250000,1578.0
Cote d'Ivoire,Africa,1995,53.9,14680000,1641.0
Cote d'Ivoire,Africa,1996,53.6,15090000,1724.0
Cote d'Ivoire,Africa,1997,53.3,15490000,1786.0
Cote d'Ivoire,Africa,1998,53.1,15880000,1840.0
Cote d'Ivoire,Africa,1999,53.0,16240000,1830.0
Cote d'Ivoire,Africa,2000,52.8,16580000,1746.0
Cote d'Ivoire,Africa,2001,52.8,16890000,1710.0
Cote d'Ivoire,Africa,2002,52.7,17180000,1649.0
Cote d'Ivoire,Africa,2003,52.9,17460000,1587.0
Cote d'Ivoire,Africa,2004,53.2,17730000,1579.0
Cote d'Ivoire,Africa,2005,53.6,18020000,1575.0
Cote d'Ivoire,Africa,2006,54.4,18330000,1540.0
Cote d'Ivoire,Africa,2007,55.2,18650000,1519.0
Cote d'Ivoire,Africa,2008,55.9,18990000,1509.0
Cote d'Ivoire,Africa,2009,56.5,19350000,1520.0
Cote d'Ivoire,Africa,2010,57.2,19740000,1512.0
Cote d'Ivoire,Africa,2011,57.8,20150000,1399.0
Cote d'Ivoire,Africa,2012,58.2,20590000,1492.0
Cote d'Ivoire,Africa,2013,58.9,21060000,1563.0
Croatia,Europe,1990,72.7,4517000,12320.0
Croatia,Europe,1991,72.7,4548000,9654.0
Croatia,Europe,1992,72.9,4588000,8448.0
Croatia,Europe,1993,73.2,4629000,7700.0
Croatia,Europe,1994,73.4,4659000,8100.0
Croatia,Europe,1995,73.5,4669000,8637.0
Croatia,Europe,1996,73.7,4657000,9177.0
Croatia,Europe,1997,73.7,4625000,9876.0
Croatia,Europe,1998,74.0,4583000,10230.0
Croatia,Europe,1999,74.3,4540000,10230.0
Croatia,Europe,2000,74.7,4506000,10580.0
Croatia,Europe,2001,75.1,4482000,11070.0
Croatia,Europe,2002,75.5,4466000,11630.0
Croatia,Europe,2003,75.9,4457000,12080.0
Croatia,Europe,2004,76.2,4450000,12490.0
Croatia,Europe,2005,76.3,4442000,13230.0
Croatia,Europe,2006,76.3,4434000,13890.0
Croatia,Europe,2007,76.3,4426000,14610.0
Croatia,Europe,2008,76.5,4418000,14920.0
Croatia,Europe,2009,76.7,4411000,13900.0
Croatia,Europe,2010,77.2,4403000,13620.0
Croatia,Europe,2011,77.5,4396000,13660.0
Croatia,Europe,2012,77.7,4387000,13390.0
Croatia,Europe,2013,77.8,4379000,13360.0
Cuba,Americas,1990,74.7,10570000,7464.0
Cuba,Americas,1991,74.7,10650000,6537.0
Cuba,Americas,1992,74.8,10730000,5593.0
Cuba,Americas,1993,74.8,10790000,4670.0
Cuba,Americas,1994,74.8,10850000,4738.0
Cuba,Americas,1995,74.9,10900000,4876.0
Cuba,Americas,1996,75.2,10950000,5278.0
Cuba,Americas,1997,75.3,10990000,5432.0
Cuba,Americas,1998,75.4,11030000,5480.0
Cuba,Americas,1999,75.6,11070000,5824.0
Cuba,Americas,2000,75.9,11100000,6116.0
Cuba,Americas,2001,76.2,11140000,6270.0
Cuba,Americas,2002,76.6,11180000,6341.0
Cuba,Americas,2003,76.8,11210000,6500.0
Cuba,Americas,2004,76.9,11230000,6878.0
Cuba,Americas,2005,77.1,11250000,7407.0
Cuba,Americas,2006,77.4,11270000,8293.0
Cuba,Americas,2007,77.6,11270000,8892.0
Cuba,Americas,2008,77.8,11270000,9260.0
Cuba,Americas,2009,77.9,11260000,9398.0
Cuba,Americas,2010,78.0,11260000,9626.0
Cuba,Americas,2011,78.1,11250000,9891.0
Cuba,Americas,2012,78.2,11250000,10200.0
Cyprus,Europe,1990,78.2,766700,17570.0
Cyprus,Europe,1991,78.3,783200,17240.0
Cyprus,Europe,1992,78.3,800700,18360.0
Cyprus,Europe,1993,78.2,818900,18040.0
Cyprus,Europe,1994,78.1,837200,18700.0
Cyprus,Europe,1995,78.2,855400,20180.0
Cyprus,Europe,1996,78.3,873300,20230.0
Cyprus,Europe,1997,78.4,890800,20410.0
Cyprus,Europe,1998,78.6,908100,21170.0
